longitude,latitude,alignment
-97.054286,39.781107,republican
-97.258997,37.651974,republican
-98.47534,38.82501,republican
-95.758469,37.888193,republican
-94.763087,39.115384,democrat
-85.28138,37.105559,republican
-82.721784,37.600073,republican
-86.799718,37.018099,republican
-84.99051,37.930351,republican
-83.018781,38.187861,republican
-83.737641,38.152249,republican
-83.680718,36.728928,republican
-84.316601,37.517584,republican
-84.622442,37.052022,republican
-84.394105,38.550628,republican
-84.868352,37.618104,republican
-84.115235,38.680365,republican
-83.317158,37.517807,republican
-84.378549,38.441463,republican
-85.702635,37.969945,republican
-84.392841,38.739446,republican
-87.87051,37.148642,republican
-83.563248,36.783419,republican
-84.379583,38.946981,republican
-83.994865,38.334059,republican
-85.124024,38.668394,republican
-83.133597,38.433912,republican
-86.607485,37.334493,republican
